Daily data for a single subbasin.
Lake:    ,ont
Subbasin:,lake
Area:    ,  0.19121E+11
Starts(YMD):,1940-01-01
Ends(YMD):  ,2021-02-01
NewDataStart(YMD):,2021-02-02
Date      ,AirTempMin,AirTempMax,    Precip,   AirTemp,  Dewpoint, Windspeed,CloudCover
YYYY-MM-DD,   Celsius,   Celsius,Millimeter,   Celsius,   Celsius,Meters/Sec,   Percent
2009-11-13,     -2.54,     12.78,      0.00,      4.57,     -2.71,      2.58,     32.96
2009-11-14,      3.39,     13.36,      0.15,      8.26,      3.51,      2.41,     74.50
2009-11-15,      4.16,     14.27,      0.01,      8.09,      6.26,      2.44,     70.58
2009-11-16,      1.81,     10.46,      0.00,      4.44,     -1.61,      2.66,     39.84
2009-11-17,     -2.43,      7.28,      0.00,      1.95,     -2.43,      3.06,      5.81
2009-11-18,     -0.70,     12.29,      0.26,      4.07,     -0.49,      2.90,     12.68
2009-11-19,      2.07,     11.70,     10.94,      7.16,      5.91,      2.23,     78.41
2009-11-20,      5.95,     10.63,      6.46,      8.06,      5.69,      5.62,     74.54
2009-11-21,      4.38,      9.70,      0.01,      7.60,      5.07,      1.95,     92.76
2009-11-22,      4.15,      9.98,      0.00,      6.48,      3.48,      2.00,     62.87
2009-11-23,      0.75,      9.52,      0.03,      4.54,      2.25,      2.99,     42.36
2009-11-24,      2.87,     10.05,      0.96,      5.22,      4.44,      2.66,     96.73
2009-11-25,      6.77,     11.99,      4.02,      8.95,      7.79,      3.42,     93.36
2009-11-26,      5.70,     10.80,      1.68,      7.95,      5.51,      2.97,     88.66
2009-11-27,      2.49,      8.61,      4.46,      4.59,      2.07,      3.55,     91.04
2009-11-28,      1.60,      6.42,      0.11,      4.67,      0.79,      5.30,     79.28
2009-11-29,     -1.17,      8.68,      4.43,      4.15,      2.17,      1.67,     78.59
2009-11-30,      0.12,      7.36,      3.91,      2.55,     -0.83,      3.47,     78.53
2009-12-01,     -1.71,      7.29,      1.95,      3.32,     -0.07,      4.41,     82.37
2009-12-02,      1.36,     10.83,     13.14,      6.31,      2.99,      3.22,     66.42
2009-12-03,      4.74,     10.35,      9.84,      7.03,      5.17,      5.14,     95.51
2009-12-04,      0.10,      5.39,      0.42,      2.20,     -3.47,      5.43,     65.78
2009-12-05,     -3.57,      2.07,      0.01,     -0.78,     -6.32,      1.51,     69.41
2009-12-06,     -3.28,      2.83,      0.53,     -0.08,     -5.88,      5.23,     59.54
2009-12-07,     -2.45,      1.61,      1.24,     -0.08,     -2.79,      2.14,     81.96
2009-12-08,     -3.62,      1.63,      2.96,     -1.95,     -5.57,      2.45,     67.47
2009-12-09,     -2.30,      5.76,     15.05,      1.61,     -0.26,      7.15,     97.62
2009-12-10,     -5.01,      2.91,      3.95,     -2.08,     -7.16,     11.72,     85.03
2009-12-11,     -8.24,     -3.05,      0.60,     -6.75,    -13.38,      9.49,     48.33
2009-12-12,     -7.90,      0.07,      0.74,     -2.93,     -8.98,      5.13,     39.32
2009-12-13,     -3.47,      3.00,      3.80,      1.56,     -2.37,      3.85,     85.49
2009-12-14,     -0.13,      3.88,      2.42,      2.08,      0.57,      2.15,     97.57
2009-12-15,     -1.95,      4.12,      0.63,      0.64,     -2.14,      4.10,     92.48
2009-12-16,     -6.61,     -1.46,      1.47,     -5.32,    -10.60,      5.27,     86.10
2009-12-17,    -13.14,     -6.10,      0.62,    -11.32,    -16.32,      2.59,     56.48
2009-12-18,    -14.03,     -5.36,      0.01,     -9.68,    -13.82,      2.99,     65.86
2009-12-19,    -11.18,     -3.94,      0.00,     -8.08,    -16.71,      4.27,     59.47
2009-12-20,     -7.02,     -0.92,      0.03,     -4.49,    -10.90,      2.77,     72.42
2009-12-21,     -6.80,     -1.55,      0.06,     -5.21,     -9.52,      1.99,     62.82
2009-12-22,    -11.36,     -4.92,      0.04,    -10.10,    -14.49,      3.37,     45.82
2009-12-23,    -11.17,     -4.09,      0.05,     -8.18,    -12.44,      3.76,     74.62
2009-12-24,     -7.03,     -0.09,      0.00,     -3.63,     -6.13,      3.03,     89.10
2009-12-25,     -5.08,      2.75,      7.94,     -0.12,     -1.92,      5.39,     78.54
2009-12-26,     -0.46,      4.37,     13.38,      2.18,      1.48,      3.01,     96.27
2009-12-27,     -2.07,      3.77,      1.99,      0.75,     -0.98,      2.42,     83.82
2009-12-28,     -5.27,      0.15,      5.13,     -2.27,     -5.16,      5.22,     95.29
2009-12-29,    -15.53,     -5.48,      1.11,    -13.13,    -18.39,      5.08,     56.77
2009-12-30,    -12.33,     -1.30,      0.10,     -6.54,    -10.67,      2.54,     82.81
2009-12-31,     -3.43,      1.79,      2.19,      0.83,     -1.75,      3.65,     97.21
2010-01-01,     -3.64,      1.96,      1.10,     -0.53,     -2.35,      4.00,     97.39
2010-01-02,    -13.82,     -6.11,      3.91,    -12.48,    -16.43,      5.33,     90.22
2010-01-03,    -14.17,     -9.70,      5.14,    -12.03,    -15.54,      5.74,     97.78
2010-01-04,    -11.53,     -7.76,      2.18,    -10.00,    -13.23,      3.76,     98.17
2010-01-05,    -10.65,     -6.00,      2.54,     -8.50,    -11.03,      3.27,     96.75
2010-01-06,     -9.45,     -3.98,      1.36,     -6.99,    -10.27,      3.89,     88.68
2010-01-07,     -6.53,     -2.43,      0.37,     -5.24,     -8.67,      2.93,     83.77
2010-01-08,     -9.66,     -4.80,      3.43,     -9.25,    -12.31,      4.08,     95.16
2010-01-09,    -15.33,     -8.28,      0.50,    -13.75,    -18.94,      2.36,     32.61
2010-01-10,    -18.20,     -3.12,      0.07,    -10.15,    -14.05,      3.98,     44.77
2010-01-11,     -7.91,     -2.97,      0.14,     -4.49,     -8.88,      4.03,     93.14
2010-01-12,     -8.78,     -4.10,      0.97,     -7.59,    -12.41,      3.52,     73.51
2010-01-13,     -9.64,     -0.47,      0.04,     -3.89,     -7.34,      3.78,     90.81
2010-01-14,     -4.81,      3.61,      0.00,      0.65,     -2.99,      4.30,     80.77
2010-01-15,      1.15,      4.49,      0.13,      2.63,     -0.85,      4.49,     99.61
2010-01-16,     -0.05,      3.01,      0.00,      1.04,     -2.12,      4.81,     91.28
2010-01-17,     -0.94,      3.30,      0.02,      1.21,     -0.71,      1.86,     88.04
2010-01-18,     -0.97,      1.96,      0.29,      0.40,     -1.34,      3.13,     97.95
2010-01-19,     -1.32,      1.64,      0.32,      0.15,     -1.85,      2.41,     96.22
2010-01-20,     -3.63,      0.31,      0.80,     -2.18,     -5.58,      2.74,     86.32
2010-01-21,     -9.03,      0.12,      0.00,     -5.32,     -8.21,      2.90,     45.33
2010-01-22,     -7.28,      1.88,      0.00,     -3.48,     -7.39,      4.13,     32.85
2010-01-23,     -8.36,      1.50,      0.00,     -4.08,     -8.68,      3.43,     45.50
2010-01-24,     -3.04,      6.87,     14.95,      2.12,     -1.47,      3.61,     77.09
2010-01-25,      1.77,      9.24,     19.66,      5.34,      3.88,      6.35,     95.68
2010-01-26,     -0.64,      1.99,      0.23,      0.47,     -2.89,      7.21,     95.68
2010-01-27,     -4.38,     -0.63,      1.08,     -2.19,     -6.64,      7.01,     89.23
2010-01-28,    -11.15,     -2.36,      2.11,     -6.58,    -12.69,      7.57,     78.50
2010-01-29,    -16.46,    -10.11,      0.75,    -15.04,    -22.15,      4.48,     40.66
2010-01-30,    -19.96,     -9.84,      0.10,    -16.45,    -22.65,      1.57,     36.76
2010-01-31,    -16.66,     -3.76,      0.46,     -7.61,    -12.07,      5.32,     87.96
2010-02-01,    -11.17,     -3.15,      0.15,     -6.66,    -12.36,      5.05,     72.98
2010-02-02,     -8.34,     -1.52,      0.77,     -4.42,     -8.26,      1.68,     88.87
2010-02-03,     -6.28,     -0.44,      1.34,     -3.42,     -6.29,      3.07,     90.05
2010-02-04,    -12.25,     -0.86,      0.09,     -6.02,    -11.33,      2.44,     54.65
2010-02-05,     -7.27,     -1.25,      0.00,     -4.10,     -9.51,      3.34,     84.27
2010-02-06,    -12.15,     -4.59,      0.06,     -9.82,    -15.74,      5.27,     44.92
2010-02-07,    -13.35,     -3.29,      0.00,     -8.58,    -13.85,      3.37,     41.49
2010-02-08,    -11.03,     -2.30,      0.02,     -7.32,    -12.39,      3.72,     45.94
2010-02-09,     -9.52,     -2.73,      0.09,     -6.45,    -10.57,      2.74,     83.25
2010-02-10,     -6.40,     -0.31,      0.66,     -3.22,     -8.38,      5.55,     83.81
2010-02-11,    -10.02,     -1.28,      0.01,     -6.85,    -12.65,      3.91,     26.39
2010-02-12,    -10.98,     -1.83,      0.01,     -7.56,    -13.52,      3.32,     40.66
2010-02-13,    -10.76,     -2.56,      0.24,     -7.71,    -11.66,      3.40,     81.41
2010-02-14,     -5.47,     -0.15,      0.39,     -2.44,     -6.84,      5.70,     98.46
2010-02-15,     -4.27,     -0.19,      0.82,     -2.59,     -7.08,      3.54,     93.09
2010-02-16,     -5.92,      0.22,      0.61,     -2.33,     -6.80,      2.60,     99.39
2010-02-17,     -3.89,     -0.13,      3.14,     -1.76,     -4.25,      4.08,     99.11
2010-02-18,     -2.72,      0.81,      1.79,     -0.72,     -4.59,      5.06,     97.45
2010-02-19,     -1.91,      2.65,      0.36,      0.45,     -4.26,      5.80,     93.99
2010-02-20,     -2.39,      3.40,      0.08,      0.28,     -3.56,      4.25,     75.32
2010-02-21,     -5.75,      1.87,      0.05,     -2.59,     -7.42,      2.81,     40.63
2010-02-22,     -8.86,      1.93,      3.72,     -3.03,     -5.86,      3.46,     76.59
2010-02-23,     -1.62,      2.15,      3.32,      0.81,     -0.28,      3.36,     99.91
2010-02-24,     -1.80,      2.23,      1.98,     -0.14,     -2.95,      1.98,     94.90
2010-02-25,     -3.59,      0.28,      8.21,     -1.81,     -3.28,      4.78,     99.55
2010-02-26,     -4.00,      3.05,     14.28,      0.38,     -1.96,      6.27,     86.33
2010-02-27,     -1.06,      2.83,      4.29,      1.37,     -0.10,      3.68,     98.08
2010-02-28,     -0.15,      4.20,      0.33,      1.94,     -1.33,      3.62,     90.16
2010-03-01,     -0.43,      3.91,      0.09,      1.57,     -2.41,      3.94,     91.08
2010-03-02,     -1.44,      4.11,      0.00,      0.55,     -3.76,      2.00,     85.43
2010-03-03,     -2.43,      4.18,      0.00,      0.42,     -6.73,      3.68,     75.80
2010-03-04,     -3.08,      4.29,      0.00,      0.38,     -8.97,      4.52,     48.53
2010-03-05,     -3.91,      4.23,      0.00,     -0.18,     -8.74,      3.46,      9.30
2010-03-06,     -5.28,      6.57,      0.00,      0.53,     -6.90,      3.55,     16.19
2010-03-07,     -1.38,      7.78,      0.00,      2.82,     -2.77,      4.86,     25.68
2010-03-08,     -0.84,      9.82,      0.00,      4.75,     -1.99,      4.38,     12.48
2010-03-09,     -1.13,      8.89,      0.00,      3.05,     -3.43,      2.05,     23.03
2010-03-10,     -2.55,     11.05,      0.00,      4.18,     -3.24,      2.94,     57.72
2010-03-11,      3.19,     12.37,      0.02,      7.00,     -1.85,      4.24,     68.16
2010-03-12,      3.73,     10.22,      2.92,      6.28,      1.99,      4.54,     94.30
2010-03-13,      3.51,      8.70,     14.06,      5.36,      0.97,      7.50,     94.10
2010-03-14,      1.16,      5.80,      9.45,      3.38,      0.96,      7.99,     99.49
2010-03-15,      1.92,      9.58,      0.76,      6.07,     -1.91,      5.57,     84.65
2010-03-16,     -1.14,     12.95,      0.00,      5.37,     -5.53,      2.00,     25.95
2010-03-17,      0.14,     14.99,      0.00,      6.70,     -1.75,      2.86,     12.30
2010-03-18,      3.31,     16.06,      0.00,      8.14,      0.22,      3.79,     44.56
2010-03-19,      3.44,     15.74,      0.00,      8.24,      2.48,      3.96,     48.73
2010-03-20,      2.81,     10.81,      0.03,      4.62,     -0.38,      2.74,     83.14
2010-03-21,      0.38,      5.65,      0.18,      2.45,     -0.63,      2.94,     82.20
2010-03-22,      1.02,      5.81,      6.99,      3.34,     -0.64,      5.80,     94.23
2010-03-23,      2.05,      4.42,      8.89,      3.22,      1.38,      5.83,     99.82
2010-03-24,     -0.40,     11.08,      0.88,      5.28,     -2.57,      3.68,     20.41
2010-03-25,     -0.09,     11.23,      0.33,      4.64,     -2.91,      4.36,     74.03
2010-03-26,     -6.70,      2.95,      0.14,     -3.88,    -16.28,      4.64,     21.22
2010-03-27,     -7.43,      4.81,      0.00,     -1.10,    -10.14,      2.43,     46.04
2010-03-28,     -0.22,      8.55,      3.42,      4.77,     -0.46,      4.32,     85.52
2010-03-29,      3.13,      8.23,      3.22,      5.14,      2.58,      3.35,     83.75
2010-03-30,      0.24,      9.41,      0.07,      4.77,     -2.20,      4.44,     58.32
2010-03-31,      1.81,     13.41,      1.01,      7.34,     -0.81,      3.09,     57.09
2010-04-01,      3.30,     20.48,      0.00,     10.81,      3.13,      2.27,     43.40
2010-04-02,      8.87,     25.57,      0.00,     15.21,      6.13,      2.01,     51.11
2010-04-03,     11.36,     27.24,      0.00,     16.12,      7.38,      3.88,     60.53
2010-04-04,      6.97,     20.96,      0.11,     10.58,      3.17,      3.73,     31.08
2010-04-05,      7.43,     21.47,      0.80,     13.40,      4.52,      4.01,     53.06
2010-04-06,      7.93,     17.76,      5.12,     11.16,      7.22,      2.11,     89.26
2010-04-07,      8.30,     18.68,      9.71,     11.68,     10.16,      2.53,     86.67
2010-04-08,      6.57,     17.99,      7.94,     10.29,      8.15,      5.12,     89.57
2010-04-09,      2.36,      8.36,      1.54,      3.78,     -1.97,      6.64,     95.71
2010-04-10,      1.24,     10.38,      0.50,      6.22,     -0.81,      5.68,     60.04
2010-04-11,      4.69,     13.97,      0.06,      9.36,      1.21,      4.31,     46.11
2010-04-12,      2.16,     13.53,      0.00,      7.15,     -0.87,      3.09,     35.98
2010-04-13,      2.61,     13.57,      0.00,      8.21,     -1.44,      2.27,     33.51
2010-04-14,      0.19,     15.63,      0.00,      9.21,     -1.64,      2.62,     25.19
2010-04-15,      5.48,     17.66,      0.28,     10.98,      2.66,      2.19,     70.63
2010-04-16,      7.97,     20.54,      1.35,     11.68,      5.98,      3.82,     79.63
2010-04-17,      3.34,     11.80,      1.77,      5.62,      0.29,      6.18,     96.48
2010-04-18,      3.11,     13.06,      1.10,      8.70,      0.57,      4.15,     58.89
2010-04-19,      3.63,     15.51,      0.10,      9.82,      0.56,      3.39,     28.69
2010-04-20,      3.75,     16.88,      0.00,     10.80,      1.85,      2.61,     22.34
2010-04-21,      3.22,     17.77,      0.00,     10.62,      2.03,      2.66,     38.09
2010-04-22,      3.36,     12.97,      0.00,      6.68,      0.50,      3.67,     61.78
2010-04-23,      0.32,     13.18,      0.00,      7.19,     -1.56,      2.91,     11.12
2010-04-24,      1.04,     17.45,      0.02,     10.32,      0.74,      2.39,     51.17
2010-04-25,      6.89,     15.40,      1.84,     10.99,      3.38,      4.46,     85.92
2010-04-26,      7.62,     16.93,      0.96,     13.01,      1.55,      4.13,     77.41
2010-04-27,      2.03,     11.42,      1.71,      6.10,     -3.42,      5.91,     69.89
2010-04-28,      3.30,     13.86,      0.20,      9.13,     -3.65,      5.83,     39.16
2010-04-29,      4.02,     17.03,      0.01,     11.21,     -1.57,      4.54,     26.75
2010-04-30,      7.65,     20.78,      0.00,     14.12,      2.49,      2.33,     75.46
2010-05-01,     11.82,     24.84,      1.56,     16.48,      9.46,      2.42,     82.23
2010-05-02,     13.14,     25.82,      0.94,     17.89,     13.97,      2.72,     69.43
2010-05-03,     14.49,     24.41,      2.08,     17.89,     11.98,      4.66,     51.89
2010-05-04,     10.90,     21.60,      1.99,     15.01,      7.87,      4.39,     55.89
2010-05-05,      7.80,     25.19,      6.34,     15.91,      8.75,      3.54,     65.59
2010-05-06,      9.53,     20.16,      7.14,     12.62,      6.37,      6.09,     52.56
2010-05-07,      4.46,     14.12,     11.46,      8.66,      4.46,      3.40,     71.19
2010-05-08,      4.44,     12.95,      8.09,      7.11,      4.17,      7.24,     96.82
2010-05-09,      0.53,      8.49,      1.10,      4.22,     -2.61,      5.76,     81.79
2010-05-10,      0.13,     12.74,      0.30,      7.11,     -2.69,      3.38,     18.98
2010-05-11,      0.14,     12.65,      0.83,      7.52,     -0.31,      3.03,     64.63
2010-05-12,      3.74,     13.05,      1.44,      9.32,      3.35,      3.77,     70.49
2010-05-13,      2.12,     14.20,      5.46,      8.93,      2.81,      3.09,     73.74
2010-05-14,      7.73,     20.53,      5.58,     13.23,      8.85,      4.43,     77.45
2010-05-15,      7.48,     16.72,      0.02,     11.89,      5.99,      4.60,     76.60
2010-05-16,      7.23,     18.79,      0.00,     13.85,      5.04,      2.85,     34.45
2010-05-17,      5.07,     20.63,      0.00,     13.66,      5.66,      1.78,     56.39
2010-05-18,      9.89,     19.54,      0.61,     14.34,      7.44,      2.56,     75.88
2010-05-19,      8.80,     22.13,      0.00,     16.11,      8.26,      2.46,     45.08
2010-05-20,     10.35,     25.26,      0.09,     17.28,     10.45,      2.62,     21.95
2010-05-21,     10.78,     24.76,      0.30,     18.21,     10.33,      2.95,     55.30
2010-05-22,     14.46,     25.54,      0.28,     19.92,     12.08,      3.24,     74.58
2010-05-23,     15.17,     25.08,      0.21,     19.46,     14.69,      2.18,     54.78
